date,temperature_2m_mean
2016-11-26 00:00:00+00:00,5.242417
2016-11-27 00:00:00+00:00,5.511167
2016-11-28 00:00:00+00:00,1.9194999
2016-11-29 00:00:00+00:00,-1.3659166
2016-11-30 00:00:00+00:00,0.16116668
2016-12-01 00:00:00+00:00,0.21741678
2016-12-02 00:00:00+00:00,0.35491672
2016-12-03 00:00:00+00:00,0.5049167
2016-12-04 00:00:00+00:00,-0.34508336
2016-12-05 00:00:00+00:00,0.15699996
2016-12-06 00:00:00+00:00,0.6278332
2016-12-07 00:00:00+00:00,-1.2909168
2016-12-08 00:00:00+00:00,0.58408326
2016-12-09 00:00:00+00:00,0.6319999
2016-12-10 00:00:00+00:00,0.5611665
2016-12-11 00:00:00+00:00,1.0028334
2016-12-12 00:00:00+00:00,1.1069998
2016-12-13 00:00:00+00:00,0.32158315
2016-12-14 00:00:00+00:00,0.38825002
2016-12-15 00:00:00+00:00,-0.61591667
2016-12-16 00:00:00+00:00,-0.9034167
2016-12-17 00:00:00+00:00,0.061166655
2016-12-18 00:00:00+00:00,0.43408346
2016-12-19 00:00:00+00:00,0.4653333
2016-12-20 00:00:00+00:00,0.38408336
2016-12-21 00:00:00+00:00,-0.12841669
2016-12-22 00:00:00+00:00,0.56741667
2016-12-23 00:00:00+00:00,3.0632496
2016-12-24 00:00:00+00:00,5.3590837
2016-12-25 00:00:00+00:00,5.479917
2016-12-26 00:00:00+00:00,4.9153333
2016-12-27 00:00:00+00:00,2.182
2016-12-28 00:00:00+00:00,-0.9263334
2016-12-29 00:00:00+00:00,-1.3388333
2016-12-30 00:00:00+00:00,-2.0284169
2016-12-31 00:00:00+00:00,-2.4763339
2017-01-01 00:00:00+00:00,-2.27575
2017-01-02 00:00:00+00:00,-0.76533324
2017-01-03 00:00:00+00:00,-1.8674165
2017-01-04 00:00:00+00:00,-0.01741666
2017-01-05 00:00:00+00:00,-1.6528333
2017-01-06 00:00:00+00:00,-5.1299167
2017-01-07 00:00:00+00:00,-4.942417
2017-01-08 00:00:00+00:00,-2.082
2017-01-09 00:00:00+00:00,-1.0195
2017-01-10 00:00:00+00:00,0.7846667
2017-01-11 00:00:00+00:00,3.1221669
2017-01-12 00:00:00+00:00,5.0909157
2017-01-13 00:00:00+00:00,1.4367503
2017-01-14 00:00:00+00:00,0.028416574
2017-01-15 00:00:00+00:00,-1.5153332
2017-01-16 00:00:00+00:00,-3.1778336
2017-01-17 00:00:00+00:00,-3.7945
2017-01-18 00:00:00+00:00,-3.1840837
2017-01-19 00:00:00+00:00,-3.7361667
2017-01-20 00:00:00+00:00,-3.7132504
2017-01-21 00:00:00+00:00,-3.8424168
2017-01-22 00:00:00+00:00,-4.2194996
2017-01-23 00:00:00+00:00,-6.877834
2017-01-24 00:00:00+00:00,-5.78825
2017-01-25 00:00:00+00:00,-4.592417
2017-01-26 00:00:00+00:00,-3.811167
2017-01-27 00:00:00+00:00,-1.9715832
2017-01-28 00:00:00+00:00,-0.06950005
2017-01-29 00:00:00+00:00,0.009666716
2017-01-30 00:00:00+00:00,3.7555
2017-01-31 00:00:00+00:00,5.3992496
2017-02-01 00:00:00+00:00,4.884667
2017-02-02 00:00:00+00:00,5.117999
2017-02-03 00:00:00+00:00,6.397166
2017-02-04 00:00:00+00:00,4.2950835
2017-02-05 00:00:00+00:00,2.8804998
2017-02-06 00:00:00+00:00,3.84925
2017-02-07 00:00:00+00:00,3.0575836
2017-02-08 00:00:00+00:00,3.4929998
2017-02-09 00:00:00+00:00,0.7763334
2017-02-10 00:00:00+00:00,0.91383344
2017-02-11 00:00:00+00:00,2.8034172
2017-02-12 00:00:00+00:00,3.620083
2017-02-13 00:00:00+00:00,1.4784166
2017-02-14 00:00:00+00:00,2.7596664
2017-02-15 00:00:00+00:00,3.7596664
2017-02-16 00:00:00+00:00,6.0138326
2017-02-17 00:00:00+00:00,6.3784165
2017-02-18 00:00:00+00:00,3.6409168
2017-02-19 00:00:00+00:00,3.595083
2017-02-20 00:00:00+00:00,6.7638335
2017-02-21 00:00:00+00:00,9.601335
2017-02-22 00:00:00+00:00,9.4305
2017-02-23 00:00:00+00:00,10.820083
2017-02-24 00:00:00+00:00,5.4096665
2017-02-25 00:00:00+00:00,2.7825832
2017-02-26 00:00:00+00:00,5.397167
2017-02-27 00:00:00+00:00,7.932583
2017-02-28 00:00:00+00:00,5.551333
2017-03-01 00:00:00+00:00,6.526333
2017-03-02 00:00:00+00:00,6.8742504
2017-03-03 00:00:00+00:00,6.5409164
2017-03-04 00:00:00+00:00,6.0846667
2017-03-05 00:00:00+00:00,6.095083
2017-03-06 00:00:00+00:00,5.0950828
2017-03-07 00:00:00+00:00,4.378417
2017-03-08 00:00:00+00:00,5.878416
2017-03-09 00:00:00+00:00,9.713833
2017-03-10 00:00:00+00:00,7.957584
2017-03-11 00:00:00+00:00,7.282583
2017-03-12 00:00:00+00:00,8.336751
2017-03-13 00:00:00+00:00,7.04925
2017-03-14 00:00:00+00:00,7.9471664
2017-03-15 00:00:00+00:00,8.376333
2017-03-16 00:00:00+00:00,9.476333
2017-03-17 00:00:00+00:00,11.432584
2017-03-18 00:00:00+00:00,8.692999
2017-03-19 00:00:00+00:00,11.428416
2017-03-20 00:00:00+00:00,11.434669
2017-03-21 00:00:00+00:00,9.686749
2017-03-22 00:00:00+00:00,6.765917
2017-03-23 00:00:00+00:00,9.926332
2017-03-24 00:00:00+00:00,9.328416
2017-03-25 00:00:00+00:00,9.532582
2017-03-26 00:00:00+00:00,8.147166
2017-03-27 00:00:00+00:00,9.655499
2017-03-28 00:00:00+00:00,11.303418
2017-03-29 00:00:00+00:00,12.199249
2017-03-30 00:00:00+00:00,12.367999
2017-03-31 00:00:00+00:00,13.557583
2017-04-01 00:00:00+00:00,11.9992485
2017-04-02 00:00:00+00:00,10.818
2017-04-03 00:00:00+00:00,12.151333
2017-04-04 00:00:00+00:00,10.9367485
2017-04-05 00:00:00+00:00,10.278417
2017-04-06 00:00:00+00:00,8.432583
2017-04-07 00:00:00+00:00,8.876332
2017-04-08 00:00:00+00:00,11.140915
2017-04-09 00:00:00+00:00,13.959666
2017-04-10 00:00:00+00:00,15.420082
2017-04-11 00:00:00+00:00,10.622167
2017-04-12 00:00:00+00:00,11.870083
2017-04-13 00:00:00+00:00,12.1554985
2017-04-14 00:00:00+00:00,11.186749
2017-04-15 00:00:00+00:00,11.392999
2017-04-16 00:00:00+00:00,8.957582
2017-04-17 00:00:00+00:00,8.482583
2017-04-18 00:00:00+00:00,5.0617504
2017-04-19 00:00:00+00:00,3.2763336
2017-04-20 00:00:00+00:00,3.2305
2017-04-21 00:00:00+00:00,6.4680004
2017-04-22 00:00:00+00:00,9.030501
2017-04-23 00:00:00+00:00,8.463832
2017-04-24 00:00:00+00:00,10.703418
2017-04-25 00:00:00+00:00,9.430499
2017-04-26 00:00:00+00:00,4.295084
2017-04-27 00:00:00+00:00,4.5138335
2017-04-28 00:00:00+00:00,6.0117497
2017-04-29 00:00:00+00:00,7.5721664
2017-04-30 00:00:00+00:00,10.56175
2017-05-01 00:00:00+00:00,8.320084
2017-05-02 00:00:00+00:00,9.470082
2017-05-03 00:00:00+00:00,10.213833
2017-05-04 00:00:00+00:00,9.453416
2017-05-05 00:00:00+00:00,11.763833
2017-05-06 00:00:00+00:00,11.884667
2017-05-07 00:00:00+00:00,11.038833
2017-05-08 00:00:00+00:00,9.609666
2017-05-09 00:00:00+00:00,9.722166
2017-05-10 00:00:00+00:00,12.08675
2017-05-11 00:00:00+00:00,15.051333
2017-05-12 00:00:00+00:00,14.549249
2017-05-13 00:00:00+00:00,15.351331
2017-05-14 00:00:00+00:00,14.990917
2017-05-15 00:00:00+00:00,15.845081
2017-05-16 00:00:00+00:00,16.93675
2017-05-17 00:00:00+00:00,19.54508
2017-05-18 00:00:00+00:00,18.465914
2017-05-19 00:00:00+00:00,10.78675
2017-05-20 00:00:00+00:00,11.3638315
2017-05-21 00:00:00+00:00,13.651333
2017-05-22 00:00:00+00:00,16.513834
2017-05-23 00:00:00+00:00,18.953417
2017-05-24 00:00:00+00:00,17.690916
2017-05-25 00:00:00+00:00,17.780497
2017-05-26 00:00:00+00:00,18.974249
2017-05-27 00:00:00+00:00,21.643
2017-05-28 00:00:00+00:00,23.134665
2017-05-29 00:00:00+00:00,23.188833
2017-05-30 00:00:00+00:00,21.96383
2017-05-31 00:00:00+00:00,20.7305
2017-06-01 00:00:00+00:00,19.761751
2017-06-02 00:00:00+00:00,20.772165
2017-06-03 00:00:00+00:00,20.634666
2017-06-04 00:00:00+00:00,16.893
2017-06-05 00:00:00+00:00,15.686748
2017-06-06 00:00:00+00:00,14.574248
2017-06-07 00:00:00+00:00,13.159665
2017-06-08 00:00:00+00:00,16.426332
2017-06-09 00:00:00+00:00,18.574247
2017-06-10 00:00:00+00:00,19.82633
2017-06-11 00:00:00+00:00,22.751333
2017-06-12 00:00:00+00:00,22.013832
2017-06-13 00:00:00+00:00,20.734667
2017-06-14 00:00:00+00:00,22.342997
2017-06-15 00:00:00+00:00,24.365915
2017-06-16 00:00:00+00:00,21.93467
2017-06-17 00:00:00+00:00,19.226332
2017-06-18 00:00:00+00:00,21.772165
2017-06-19 00:00:00+00:00,24.572165
2017-06-20 00:00:00+00:00,27.551332
2017-06-21 00:00:00+00:00,27.209665
2017-06-22 00:00:00+00:00,28.265917
2017-06-23 00:00:00+00:00,26.932587
2017-06-24 00:00:00+00:00,23.75133
2017-06-25 00:00:00+00:00,23.067999
2017-06-26 00:00:00+00:00,23.861748
2017-06-27 00:00:00+00:00,23.859665
2017-06-28 00:00:00+00:00,20.0055
2017-06-29 00:00:00+00:00,17.79925
2017-06-30 00:00:00+00:00,17.324251
2017-07-01 00:00:00+00:00,16.367998
2017-07-02 00:00:00+00:00,15.851331
2017-07-03 00:00:00+00:00,18.907583
2017-07-04 00:00:00+00:00,20.724249
2017-07-05 00:00:00+00:00,23.693
2017-07-06 00:00:00+00:00,26.113836
2017-07-07 00:00:00+00:00,25.978415
2017-07-08 00:00:00+00:00,25.945082
2017-07-09 00:00:00+00:00,23.407583
2017-07-10 00:00:00+00:00,20.432585
2017-07-11 00:00:00+00:00,19.11592
2017-07-12 00:00:00+00:00,21.11175
2017-07-13 00:00:00+00:00,19.470081
2017-07-14 00:00:00+00:00,19.7555
2017-07-15 00:00:00+00:00,18.193003
2017-07-16 00:00:00+00:00,19.805498
2017-07-17 00:00:00+00:00,22.978416
2017-07-18 00:00:00+00:00,24.503416
2017-07-19 00:00:00+00:00,26.078417
2017-07-20 00:00:00+00:00,21.270082
2017-07-21 00:00:00+00:00,21.888832
2017-07-22 00:00:00+00:00,21.578417
2017-07-23 00:00:00+00:00,18.8555
2017-07-24 00:00:00+00:00,17.063833
2017-07-25 00:00:00+00:00,15.724251
2017-07-26 00:00:00+00:00,16.651335
2017-07-27 00:00:00+00:00,18.270082
2017-07-28 00:00:00+00:00,18.3805
2017-07-29 00:00:00+00:00,21.365913
2017-07-30 00:00:00+00:00,22.73883
2017-07-31 00:00:00+00:00,22.861748
2017-08-01 00:00:00+00:00,23.601334
2017-08-02 00:00:00+00:00,24.153418
2017-08-03 00:00:00+00:00,24.982582
2017-08-04 00:00:00+00:00,22.240915
2017-08-05 00:00:00+00:00,22.430502
2017-08-06 00:00:00+00:00,18.765917
2017-08-07 00:00:00+00:00,19.795084
2017-08-08 00:00:00+00:00,18.430502
2017-08-09 00:00:00+00:00,17.71175
2017-08-10 00:00:00+00:00,14.313834
2017-08-11 00:00:00+00:00,13.913833
2017-08-12 00:00:00+00:00,16.474253
2017-08-13 00:00:00+00:00,18.088835
2017-08-14 00:00:00+00:00,20.226334
2017-08-15 00:00:00+00:00,22.953415
2017-08-16 00:00:00+00:00,20.782583
2017-08-17 00:00:00+00:00,22.143
2017-08-18 00:00:00+00:00,21.067999
2017-08-19 00:00:00+00:00,17.865915
2017-08-20 00:00:00+00:00,16.713833
2017-08-21 00:00:00+00:00,15.963832
2017-08-22 00:00:00+00:00,19.653416
2017-08-23 00:00:00+00:00,21.42425
2017-08-24 00:00:00+00:00,21.57425
2017-08-25 00:00:00+00:00,23.142998
2017-08-26 00:00:00+00:00,24.195082
2017-08-27 00:00:00+00:00,23.122164
2017-08-28 00:00:00+00:00,23.007584
2017-08-29 00:00:00+00:00,23.311747
2017-08-30 00:00:00+00:00,24.951332
2017-08-31 00:00:00+00:00,16.784666
2017-09-01 00:00:00+00:00,14.472168
2017-09-02 00:00:00+00:00,12.978417
2017-09-03 00:00:00+00:00,13.742999
2017-09-04 00:00:00+00:00,16.278418
2017-09-05 00:00:00+00:00,20.01175
2017-09-06 00:00:00+00:00,18.090918
2017-09-07 00:00:00+00:00,15.443001
2017-09-08 00:00:00+00:00,15.780501
2017-09-09 00:00:00+00:00,14.443
2017-09-10 00:00:00+00:00,14.622166
2017-09-11 00:00:00+00:00,14.501332
2017-09-12 00:00:00+00:00,13.232585
2017-09-13 00:00:00+00:00,16.847166
2017-09-14 00:00:00+00:00,14.407584
2017-09-15 00:00:00+00:00,12.038833
2017-09-16 00:00:00+00:00,11.224248
2017-09-17 00:00:00+00:00,10.77425
2017-09-18 00:00:00+00:00,11.026334
2017-09-19 00:00:00+00:00,10.701333
2017-09-20 00:00:00+00:00,11.715916
2017-09-21 00:00:00+00:00,11.6450815
2017-09-22 00:00:00+00:00,13.161748
2017-09-23 00:00:00+00:00,14.8534155
2017-09-24 00:00:00+00:00,14.601333
2017-09-25 00:00:00+00:00,14.357581
2017-09-26 00:00:00+00:00,14.132583
2017-09-27 00:00:00+00:00,15.624249
2017-09-28 00:00:00+00:00,16.822165
2017-09-29 00:00:00+00:00,16.776335
2017-09-30 00:00:00+00:00,15.070081
2017-10-01 00:00:00+00:00,12.9367485
2017-10-02 00:00:00+00:00,15.457583
2017-10-03 00:00:00+00:00,14.634667
2017-10-04 00:00:00+00:00,11.901332
2017-10-05 00:00:00+00:00,13.9888315
2017-10-06 00:00:00+00:00,10.013833
2017-10-07 00:00:00+00:00,10.074249
2017-10-08 00:00:00+00:00,10.5200815
2017-10-09 00:00:00+00:00,11.659667
2017-10-10 00:00:00+00:00,11.403417
2017-10-11 00:00:00+00:00,13.376331
2017-10-12 00:00:00+00:00,13.6346655
2017-10-13 00:00:00+00:00,13.932584
2017-10-14 00:00:00+00:00,13.355498
2017-10-15 00:00:00+00:00,14.461749
2017-10-16 00:00:00+00:00,15.063831
2017-10-17 00:00:00+00:00,13.232583
2017-10-18 00:00:00+00:00,13.7596655
2017-10-19 00:00:00+00:00,13.961751
2017-10-20 00:00:00+00:00,13.632583
2017-10-21 00:00:00+00:00,15.357582
2017-10-22 00:00:00+00:00,10.063832
2017-10-23 00:00:00+00:00,9.186749
2017-10-24 00:00:00+00:00,11.049251
2017-10-25 00:00:00+00:00,13.078416
2017-10-26 00:00:00+00:00,13.424251
2017-10-27 00:00:00+00:00,11.303417
2017-10-28 00:00:00+00:00,8.382583
2017-10-29 00:00:00+00:00,9.513831
2017-10-30 00:00:00+00:00,5.9638333
2017-10-31 00:00:00+00:00,4.893
2017-11-01 00:00:00+00:00,6.882583
2017-11-02 00:00:00+00:00,10.3555
2017-11-03 00:00:00+00:00,11.009666
2017-11-04 00:00:00+00:00,11.536748
2017-11-05 00:00:00+00:00,8.295082
2017-11-06 00:00:00+00:00,4.934667
2017-11-07 00:00:00+00:00,5.2221665
2017-11-08 00:00:00+00:00,5.6555
2017-11-09 00:00:00+00:00,5.868
2017-11-10 00:00:00+00:00,6.434667
2017-11-11 00:00:00+00:00,8.130499
2017-11-12 00:00:00+00:00,8.099251
2017-11-13 00:00:00+00:00,3.6367502
2017-11-14 00:00:00+00:00,2.9888337
2017-11-15 00:00:00+00:00,0.41175
2017-11-16 00:00:00+00:00,0.4763333
2017-11-17 00:00:00+00:00,1.8575835
2017-11-18 00:00:00+00:00,4.5325828
2017-11-19 00:00:00+00:00,4.4013333
2017-11-20 00:00:00+00:00,3.4096668
2017-11-21 00:00:00+00:00,6.522167
2017-11-22 00:00:00+00:00,7.6679997
2017-11-23 00:00:00+00:00,9.313832
2017-11-24 00:00:00+00:00,10.876334
2017-11-25 00:00:00+00:00,6.3200836
2017-11-26 00:00:00+00:00,2.0284169
2017-11-27 00:00:00+00:00,3.793
2017-11-28 00:00:00+00:00,4.8117504
2017-11-29 00:00:00+00:00,2.51175
2017-11-30 00:00:00+00:00,1.7138335
2017-12-01 00:00:00+00:00,-0.8257499
2017-12-02 00:00:00+00:00,-0.57366663
2017-12-03 00:00:00+00:00,-1.1320001
2017-12-04 00:00:00+00:00,1.9575833
2017-12-05 00:00:00+00:00,2.490917
2017-12-06 00:00:00+00:00,0.40758345
2017-12-07 00:00:00+00:00,3.0055
2017-12-08 00:00:00+00:00,3.834667
2017-12-09 00:00:00+00:00,-1.4299165
2017-12-10 00:00:00+00:00,2.6763334
2017-12-11 00:00:00+00:00,5.070083
2017-12-12 00:00:00+00:00,2.0075836
2017-12-13 00:00:00+00:00,3.1575832
2017-12-14 00:00:00+00:00,5.3929996
2017-12-15 00:00:00+00:00,3.3055
2017-12-16 00:00:00+00:00,1.81175
2017-12-17 00:00:00+00:00,0.19924998
2017-12-18 00:00:00+00:00,1.1700834
2017-12-19 00:00:00+00:00,2.3263333
2017-12-20 00:00:00+00:00,1.8367497
2017-12-21 00:00:00+00:00,3.6055
2017-12-22 00:00:00+00:00,6.0534167
2017-12-23 00:00:00+00:00,6.1096673
2017-12-24 00:00:00+00:00,5.1075835
2017-12-25 00:00:00+00:00,1.8554999
2017-12-26 00:00:00+00:00,3.4263325
2017-12-27 00:00:00+00:00,3.357583
2017-12-28 00:00:00+00:00,0.7638333
2017-12-29 00:00:00+00:00,1.4388332
2017-12-30 00:00:00+00:00,8.149249
2017-12-31 00:00:00+00:00,10.363833
2018-01-01 00:00:00+00:00,7.2971663
2018-01-02 00:00:00+00:00,5.332583
2018-01-03 00:00:00+00:00,8.12425
2018-01-04 00:00:00+00:00,9.336749
2018-01-05 00:00:00+00:00,9.522165
2018-01-06 00:00:00+00:00,7.7242494
2018-01-07 00:00:00+00:00,5.2013335
2018-01-08 00:00:00+00:00,3.5430005
2018-01-09 00:00:00+00:00,4.4430003
2018-01-10 00:00:00+00:00,4.0429997
2018-01-11 00:00:00+00:00,4.7055
2018-01-12 00:00:00+00:00,3.4388335
2018-01-13 00:00:00+00:00,2.27425
2018-01-14 00:00:00+00:00,0.37216663
2018-01-15 00:00:00+00:00,3.5055
2018-01-16 00:00:00+00:00,7.3888335
2018-01-17 00:00:00+00:00,3.1054995
2018-01-18 00:00:00+00:00,6.782583
2018-01-19 00:00:00+00:00,4.6679997
2018-01-20 00:00:00+00:00,4.74925
2018-01-21 00:00:00+00:00,4.2659163
2018-01-22 00:00:00+00:00,8.92425
2018-01-23 00:00:00+00:00,6.4534163
2018-01-24 00:00:00+00:00,7.3700843
2018-01-25 00:00:00+00:00,7.220083
2018-01-26 00:00:00+00:00,6.218
2018-01-27 00:00:00+00:00,6.122166
2018-01-28 00:00:00+00:00,6.234667
2018-01-29 00:00:00+00:00,8.205501
2018-01-30 00:00:00+00:00,7.472166
2018-01-31 00:00:00+00:00,7.1304994
2018-02-01 00:00:00+00:00,3.7159164
2018-02-02 00:00:00+00:00,1.0221666
2018-02-03 00:00:00+00:00,0.93258333
2018-02-04 00:00:00+00:00,1.1534168
2018-02-05 00:00:00+00:00,0.18674994
2018-02-06 00:00:00+00:00,0.77841663
2018-02-07 00:00:00+00:00,0.36591664
2018-02-08 00:00:00+00:00,0.2888333
2018-02-09 00:00:00+00:00,1.2221667
2018-02-10 00:00:00+00:00,1.2909168
2018-02-11 00:00:00+00:00,2.4555004
2018-02-12 00:00:00+00:00,0.65966666
2018-02-13 00:00:00+00:00,-0.98408324
2018-02-14 00:00:00+00:00,0.28050008
2018-02-15 00:00:00+00:00,3.69925
2018-02-16 00:00:00+00:00,6.3784156
2018-02-17 00:00:00+00:00,2.6805
2018-02-18 00:00:00+00:00,0.85758334
2018-02-19 00:00:00+00:00,0.7013333
2018-02-20 00:00:00+00:00,0.77008337
2018-02-21 00:00:00+00:00,0.20966668
2018-02-22 00:00:00+00:00,-0.8590834
2018-02-23 00:00:00+00:00,-0.20699997
2018-02-24 00:00:00+00:00,0.46591663
2018-02-25 00:00:00+00:00,-3.734084
2018-02-26 00:00:00+00:00,-6.2153335
2018-02-27 00:00:00+00:00,-6.586167
2018-02-28 00:00:00+00:00,-5.154917
2018-03-01 00:00:00+00:00,-2.3819997
2018-03-02 00:00:00+00:00,-1.4361669
2018-03-03 00:00:00+00:00,1.4388334
2018-03-04 00:00:00+00:00,5.5055003
2018-03-05 00:00:00+00:00,5.551333
2018-03-06 00:00:00+00:00,4.73675
2018-03-07 00:00:00+00:00,5.401333
2018-03-08 00:00:00+00:00,6.788833
2018-03-09 00:00:00+00:00,9.6055
2018-03-10 00:00:00+00:00,9.270083
2018-03-11 00:00:00+00:00,9.063834
2018-03-12 00:00:00+00:00,8.749249
2018-03-13 00:00:00+00:00,6.9929996
2018-03-14 00:00:00+00:00,7.501333
2018-03-15 00:00:00+00:00,5.74925
2018-03-16 00:00:00+00:00,6.9305
2018-03-17 00:00:00+00:00,3.2263336
2018-03-18 00:00:00+00:00,0.18049997
2018-03-19 00:00:00+00:00,0.96591663
2018-03-20 00:00:00+00:00,0.07008338
2018-03-21 00:00:00+00:00,0.6700832
2018-03-22 00:00:00+00:00,1.0971669
2018-03-23 00:00:00+00:00,3.9721668
2018-03-24 00:00:00+00:00,5.1075835
2018-03-25 00:00:00+00:00,7.3284163
2018-03-26 00:00:00+00:00,7.378416
2018-03-27 00:00:00+00:00,7.6721654
2018-03-28 00:00:00+00:00,9.549249
2018-03-29 00:00:00+00:00,5.7055
2018-03-30 00:00:00+00:00,6.5638328
2018-03-31 00:00:00+00:00,5.9534163
2018-04-01 00:00:00+00:00,5.532583
2018-04-02 00:00:00+00:00,7.9284167
2018-04-03 00:00:00+00:00,12.565918
2018-04-04 00:00:00+00:00,10.161749
2018-04-05 00:00:00+00:00,9.238833
2018-04-06 00:00:00+00:00,9.201332
2018-04-07 00:00:00+00:00,12.532582
2018-04-08 00:00:00+00:00,14.555499
2018-04-09 00:00:00+00:00,13.474252
2018-04-10 00:00:00+00:00,10.1034155
2018-04-11 00:00:00+00:00,10.268
2018-04-12 00:00:00+00:00,11.3117485
2018-04-13 00:00:00+00:00,10.41175
2018-04-14 00:00:00+00:00,12.5929985
2018-04-15 00:00:00+00:00,14.003415
2018-04-16 00:00:00+00:00,13.984665
2018-04-17 00:00:00+00:00,14.595082
2018-04-18 00:00:00+00:00,15.122166
2018-04-19 00:00:00+00:00,17.430498
2018-04-20 00:00:00+00:00,17.776333
2018-04-21 00:00:00+00:00,19.463835
2018-04-22 00:00:00+00:00,18.888832
2018-04-23 00:00:00+00:00,15.8325815
2018-04-24 00:00:00+00:00,15.718001
2018-04-25 00:00:00+00:00,16.399252
2018-04-26 00:00:00+00:00,12.434667
2018-04-27 00:00:00+00:00,14.282584
2018-04-28 00:00:00+00:00,14.297165
2018-04-29 00:00:00+00:00,15.853416
2018-04-30 00:00:00+00:00,12.563832
2018-05-01 00:00:00+00:00,9.851333
2018-05-02 00:00:00+00:00,11.386749
2018-05-03 00:00:00+00:00,12.365914
2018-05-04 00:00:00+00:00,15.324249
2018-05-05 00:00:00+00:00,16.913832
2018-05-06 00:00:00+00:00,18.745083
2018-05-07 00:00:00+00:00,17.447166
2018-05-08 00:00:00+00:00,18.730501
2018-05-09 00:00:00+00:00,18.170082
2018-05-10 00:00:00+00:00,13.480496
2018-05-11 00:00:00+00:00,15.711749
2018-05-12 00:00:00+00:00,18.028414
2018-05-13 00:00:00+00:00,11.0555
2018-05-14 00:00:00+00:00,11.818
2018-05-15 00:00:00+00:00,13.147166
2018-05-16 00:00:00+00:00,12.155499
2018-05-17 00:00:00+00:00,12.751331
2018-05-18 00:00:00+00:00,14.534665
2018-05-19 00:00:00+00:00,14.02425
2018-05-20 00:00:00+00:00,14.292999
2018-05-21 00:00:00+00:00,16.690914
2018-05-22 00:00:00+00:00,17.499249
2018-05-23 00:00:00+00:00,16.547165
2018-05-24 00:00:00+00:00,17.903418
2018-05-25 00:00:00+00:00,19.776333
2018-05-26 00:00:00+00:00,20.653418
2018-05-27 00:00:00+00:00,21.509666
2018-05-28 00:00:00+00:00,20.545082
2018-05-29 00:00:00+00:00,19.086748
2018-05-30 00:00:00+00:00,19.82633
2018-05-31 00:00:00+00:00,19.36175
2018-06-01 00:00:00+00:00,18.497166
2018-06-02 00:00:00+00:00,19.37425
2018-06-03 00:00:00+00:00,20.23258
2018-06-04 00:00:00+00:00,21.0305
2018-06-05 00:00:00+00:00,20.845083
2018-06-06 00:00:00+00:00,20.440914
2018-06-07 00:00:00+00:00,19.599249
2018-06-08 00:00:00+00:00,20.388832
2018-06-09 00:00:00+00:00,20.547165
2018-06-10 00:00:00+00:00,22.08258
2018-06-11 00:00:00+00:00,19.61175
2018-06-12 00:00:00+00:00,18.522167
2018-06-13 00:00:00+00:00,15.4054985
2018-06-14 00:00:00+00:00,16.088833
2018-06-15 00:00:00+00:00,17.901333
2018-06-16 00:00:00+00:00,19.888834
2018-06-17 00:00:00+00:00,19.020082
2018-06-18 00:00:00+00:00,19.843
2018-06-19 00:00:00+00:00,21.02425
2018-06-20 00:00:00+00:00,23.215918
2018-06-21 00:00:00+00:00,22.43675
2018-06-22 00:00:00+00:00,15.490916
2018-06-23 00:00:00+00:00,16.447165
2018-06-24 00:00:00+00:00,17.372166
2018-06-25 00:00:00+00:00,17.628416
2018-06-26 00:00:00+00:00,19.993
2018-06-27 00:00:00+00:00,21.436752
2018-06-28 00:00:00+00:00,20.134665
2018-06-29 00:00:00+00:00,21.051336
2018-06-30 00:00:00+00:00,24.867996
2018-07-01 00:00:00+00:00,25.603415
2018-07-02 00:00:00+00:00,24.945084
2018-07-03 00:00:00+00:00,22.74092
2018-07-04 00:00:00+00:00,23.29925
2018-07-05 00:00:00+00:00,19.490915
2018-07-06 00:00:00+00:00,18.69925
2018-07-07 00:00:00+00:00,21.303415
2018-07-08 00:00:00+00:00,21.736748
2018-07-09 00:00:00+00:00,22.034666
2018-07-10 00:00:00+00:00,19.732584
2018-07-11 00:00:00+00:00,18.657585
2018-07-12 00:00:00+00:00,20.034664
2018-07-13 00:00:00+00:00,22.24925
2018-07-14 00:00:00+00:00,24.268005
2018-07-15 00:00:00+00:00,23.543
2018-07-16 00:00:00+00:00,22.182585
2018-07-17 00:00:00+00:00,22.524252
2018-07-18 00:00:00+00:00,23.668
2018-07-19 00:00:00+00:00,23.838835
2018-07-20 00:00:00+00:00,23.138832
2018-07-21 00:00:00+00:00,19.682583
2018-07-22 00:00:00+00:00,21.080502
2018-07-23 00:00:00+00:00,22.232584
2018-07-24 00:00:00+00:00,24.434668
2018-07-25 00:00:00+00:00,26.61383
2018-07-26 00:00:00+00:00,27.207582
2018-07-27 00:00:00+00:00,26.745079
2018-07-28 00:00:00+00:00,22.984665
2018-07-29 00:00:00+00:00,25.022165
2018-07-30 00:00:00+00:00,27.795088
2018-07-31 00:00:00+00:00,27.5055
2018-08-01 00:00:00+00:00,26.782583
2018-08-02 00:00:00+00:00,25.66591
2018-08-03 00:00:00+00:00,28.059668
2018-08-04 00:00:00+00:00,28.705498
2018-08-05 00:00:00+00:00,27.415918
2018-08-06 00:00:00+00:00,27.395082
2018-08-07 00:00:00+00:00,27.686747
2018-08-08 00:00:00+00:00,25.849249
2018-08-09 00:00:00+00:00,23.2805
2018-08-10 00:00:00+00:00,19.757582
2018-08-11 00:00:00+00:00,20.990915
2018-08-12 00:00:00+00:00,22.27633
2018-08-13 00:00:00+00:00,20.326332
